sku;data_rodagem;modelo_ideal;intercepto_tscv;coef_log_preco_tscv;coef_quarta-feira_tscv;coef_terça-feira_tscv;intercepto_sarimax;coef_log_preco_sarimax;coef_quarta-feira_sarimax;coef_terça-feira_sarimax;AIC_sarimax;BIC_sarimax;AIC_cruzado;BIC_cruzado
7172;2025-09-30 18:28:48;TSCV;31,418288312838108;-4,908118018375932;0,1332510579273453;0,1229754610323015;4,33182739015353;-4,7286330518022375;0,2621096974566338;0,04107814789611608;1201,6108159477344;1245,7896089615715;746,2767327885263;762,4002283319256
10036;2025-09-30 18:29:02;ARIMAX;15,073540732335823;-3,139642211015487;0,17211448016944025;0,18104801557097505;4,138587726923063;-2,072970684454089;0,021599613608061893;-0,05747531566780072;2423,2576407864835;2452,7221455142553;1315,9757936290052;1332,0992891724047
21120;2025-09-30 18:29:26;ARIMAX;19,326397254155456;-3,7566111430080027;0,194984613930689;0,14079257330932765;0,7284400218894441;-4,39108679908729;0,06390787908504393;0,06614104428776546;2161,89933301633;2206,069130527169;2087,1515597045864;2103,262363883674
