sku;data_rodagem;modelo_ideal;intercepto_tscv;coef_log_preco_tscv;coef_quarta-feira_tscv;coef_terça-feira_tscv;intercepto_sarimax;coef_log_preco_sarimax;coef_quarta-feira_sarimax;coef_terça-feira_sarimax;AIC_sarimax;BIC_sarimax;AIC_cruzado;BIC_cruzado
21120;2025-09-30 18:13:32;SARIMAX;19,326397254155456;-3,7566111430080027;0,194984613930689;0,14079257330932765;0,7284400218894441;-4,39108679908729;0,06390787908504393;0,06614104428776546;2161,89933301633;2206,069130527169;2087,1515597045864;2103,262363883674
